food_id,alimento,agua,alcohol,calcio,carbohidratos,colesterol,equivalentes_de_niacina_totales,fibra_dietetica_total,folato_total,fósforo,grasa_total,hierro_total,ioduro,magnesio,potasio,proteina_total,riboflavina,selenio_total,sodio,tiamina,viamina_e_equivalentes_de_alfa_tocoferol_de_actividades_de_vitámeros_e,vitamina_a_equivalentes_de_retinol_de_actividades_de_retinos_y_carotenoides,vitamina_b12,vitamina_b6_total,vitamina_c,vitamina_d,zinc,ácido_graso_120,ácido_graso_140,ácido_graso_160,ácido_graso_180,ácido_graso_181_n9_cis,ácido_graso_182,ácido_graso_183,ácido_graso_204_n6,ácido_graso_205,ácido_graso_226_n3,ácidos_grasos_monoinsaturados_totales,ácidos_grasos_poliinsaturados_totales,ácidos_grasos_saturados_totales,energia_kj,energia_kcal
2374,"Pulpo, hervido",86.9,0.0,30.4,1.43,0.0,2.89,0.0,0.0,204.43,0.95,1.53,0.0,30.53,215.25,13.39,0.03,0.0,25.3,0.06,0.0,56.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,287.0,69.0
2376,Calabacín,94.6,0.0,19.0,2.0,0.0,0.56,1.0,50.0,31.0,0.2,0.4,1.0,18.0,230.0,1.8,0.04,0.2,3.0,0.05,0.0,4.0,0.0,0.11,20.0,0.0,0.3,,,,,,,,,,,0.02,0.09,0.04,72.0,17.0
2377,"Calabacín, asado",93.7,0.0,25.5,1.76,0.0,0.5,1.6,35.1,44.1,0.39,0.78,1.99,21.56,352.8,1.76,0.02,0.98,0.98,0.1,0.06,5.0,0.0,0.12,14.18,0.0,0.29,,,,,,,,,,,0.1,0.2,0.1,74.0,18.0
2378,"Calabaza, cruda",89.4,0.0,18.0,5.6,0.0,0.1,2.4,25.0,30.0,0.5,0.4,1.0,10.0,304.0,1.2,0.07,0.0,1.0,0.0,0.1,34.0,0.0,0.1,12.0,0.0,0.2,,,,,,,,,,,0.07,0.0,0.26,134.0,32.0
2379,Canonigos,95.6,0.0,35.0,0.7,0.0,0.38,1.5,0.0,49.0,0.4,2.0,33.5,13.0,421.0,1.8,0.08,,4.0,0.065,1.0,442.0,0.0,0.25,35.0,0.0,0.54,,,,,,,,,,,,,,57.0,14.0
2380,Cardo,93.9,0.0,70.0,3.5,0.0,0.2,1.0,34.0,46.0,0.2,1.5,1.0,32.0,392.0,1.4,0.03,0.7,220.0,0.01,0.9,0.0,0.0,0.05,1.0,0.0,0.2,,,,,,,,,,,0.0,0.0,0.0,91.0,22.0
2381,Cebolla,91.8,0.0,25.4,5.3,0.0,0.4,1.8,7.0,33.0,0.0,0.27,8.9,4.2,162.0,1.125,0.03,1.5,3.0,0.03,0.45,0.0,0.0,0.13,6.9,0.0,0.26,,,,,,,,,,,0.0,0.0,0.0,109.0,26.0
2382,"Cebolla, asada",89.0,0.0,24.5,7.74,0.0,0.83,1.45,11.48,29.4,0.2,0.29,2.94,3.92,156.8,1.17,0.02,0.98,2.94,0.1,0.3,1.54,0.0,0.16,3.38,0.0,0.2,,,,,,,,,,,0.0,0.1,0.09,159.0,38.0
2383,"Cebolla, hervida",92.6,0.0,19.0,3.7,0.0,0.4,0.7,9.0,16.0,0.1,0.3,1.0,3.0,90.0,0.6,0.0,0.0,2.0,0.09,0.15,0.83,0.0,0.12,3.0,0.0,0.2,,,,,,,,,,,0.0,0.0,0.0,77.0,18.0
2384,Champiñon,91.4,0.0,9.0,4.0,0.0,4.6,2.5,23.0,115.0,0.3,1.0,3.0,14.0,470.0,1.8,0.41,9.0,5.0,0.1,0.12,0.0,0.0,0.1,4.0,0.0,0.1,,,,,,,,,,,0.0,0.17,0.07,110.0,26.0
2385,Champiñones en conserva,95.7,0.0,19.0,0.07,0.0,1.2,1.5,23.0,69.0,0.5,0.8,2.0,15.0,121.0,2.25,0.19,8.8,319.0,0.02,0.1,0.0,0.0,0.06,1.7,0.0,0.1,,,,,,,,,,,0.07,0.17,0.12,58.0,14.0
2386,"Col blanca, cruda",88.1,0.0,57.0,2.54,0.0,2.07,4.2,77.0,87.0,0.9,1.9,4.5,31.0,270.0,4.3,0.25,1.4,35.0,0.1,1.7,4.0,0.0,0.25,37.4,0.0,0.33,,,,,,,,,,,0.017,0.4899,0.105,150.0,36.0
2387,"Coliflor, hervida",90.6,0.0,16.15,2.04,0.0,0.91,1.6,35.7,49.4,0.87,0.35,0.0,9.6,87.0,2.76,0.03,0.0,2.9,0.05,0.1,1.0,0.0,0.12,18.23,0.0,0.35,,,,,,,,,,,0.1,0.5,0.2,114.0,27.0
2388,Endibia,93.8,0.0,39.0,0.7,0.0,0.31,1.9,115.0,25.0,0.2,0.6,5.9,8.0,205.0,1.1,0.06,2.8,4.0,0.06,1.0,17.0,0.0,0.1,10.0,0.0,0.3,,,,,,,,,,,0.02,0.13,0.04,38.0,9.0
2389,Ensalada,94.34,0.0,20.55,2.99,0.0,1.13,1.26,25.9,26.8,0.28,0.67,2.0,7.23,216.0,1.11,0.05,0.1,7.0,0.07,0.56,46.87,0.0,0.1,16.0,0.0,0.19,,,,,,,,,,,0.0,0.18,0.06,80.0,19.0
2390,Escarola,93.8,0.0,55.0,1.0,0.0,0.4,2.6,110.0,37.0,0.2,1.0,3.0,13.0,327.0,1.6,0.09,1.0,14.0,0.06,0.0,73.0,0.0,0.1,10.0,0.0,0.2,,,,,,,,,,,0.01,0.1,0.05,52.0,12.0
2393,Esparragos blancos en conserva,93.4,0.0,19.0,3.4,0.0,0.9,1.0,30.0,43.0,0.3,0.7,0.0,15.0,160.0,1.9,0.1,1.0,236.0,0.07,1.5,65.0,0.0,0.03,15.0,0.0,0.32,,,,,,,,,,,0.01,0.14,0.07,101.0,24.0
2394,"Espinaca, en conserva",90.6,0.0,85.0,0.52,0.0,0.3,6.3,140.0,30.0,0.4,0.0,2.0,63.0,213.0,2.2,0.06,1.0,170.0,0.017,0.06,550.0,0.0,0.07,14.0,0.0,0.5,,,,,,,,,,,0.02,0.18,0.03,61.0,15.0
2395,"Espinaca, hervida",93.14,0.0,119.7,1.94,0.0,1.07,1.84,105.0,52.25,0.49,2.1,8.75,46.4,458.93,2.39,0.18,0.0,57.0,0.08,1.44,771.0,0.0,0.17,23.63,0.0,0.44,,,,,,,,,,,0.0,0.0,0.0,92.0,22.0
2396,Grelo,93.1,0.0,98.0,0.1,0.0,0.9,3.9,110.0,35.0,0.2,3.1,2.0,10.0,78.0,2.7,0.2,0.8,7.0,0.06,1.0,1000.0,0.0,0.16,40.0,0.0,0.4,,,,,,,,,,,0.04,0.1,0.05,48.0,11.0
2397,"Judia verde, hervida",85.24,0.0,48.47,3.94,0.0,1.31,2.25,58.41,41.25,6.79,0.94,3.75,20.81,243.75,1.78,0.09,0.0,1.88,0.06,0.58,46.0,0.0,0.21,21.94,0.0,0.22,,,,,,,,,,,3.98,0.85,0.86,348.0,84.0
2398,Judias verdes en conserva,95.6,0.0,34.0,1.63,0.0,0.55,1.5,13.0,24.0,0.1,1.3,1.4,20.0,143.0,1.188,0.04,0.9,249.0,0.07,0.05,33.3,0.0,0.03,4.3,0.0,0.2,,,,,,,,,,,0.004,0.052,0.023,52.0,12.0
2399,Lechuga,95.2,0.0,34.7,1.4,0.0,0.6,1.5,33.6,28.0,0.6,1.0,3.0,8.7,220.0,1.125,0.07,1.0,3.0,0.06,0.51,8.0,0.0,0.06,12.2,0.0,0.23,,,,,,,,,,,0.0,0.37,0.12,65.0,16.0
2400,Lombarda,92.3,0.0,60.0,3.5,0.0,0.6,2.5,39.0,37.0,0.18,0.4,2.0,9.0,250.0,1.5,0.01,1.0,8.0,0.02,0.2,1.0,0.0,0.09,55.0,0.0,0.1,,,,,,,,,,,0.006,0.098,0.036,93.0,22.0
2401,"Menestra de verduras, congelada",89.6,0.0,35.0,6.6,0.0,1.3,4.0,52.0,57.0,0.5,0.8,1.0,16.0,130.0,3.3,0.09,1.0,96.0,0.12,0.3,420.0,0.0,0.11,13.0,0.0,0.4,,,,,,,,,,,0.031,0.24,0.098,187.0,45.0
2402,"Patata, asada",47.31,0.0,34.0,46.06,0.0,3.065,7.9,22.0,101.0,0.1,7.04,2.6,0.616,573.0,4.29,0.106,0.7,21.0,0.122,0.04,1.0,0.0,0.614,13.5,0.0,0.49,,,,,,,,,,,0.002,0.043,0.026,860.0,206.0
2403,"Patata, cruda",80.6,0.0,11.0,15.2,0.0,1.15,1.7,16.0,46.0,0.2,0.7,2.6,20.0,525.0,2.2,0.04,1.5,15.0,0.1,0.06,0.0,0.0,0.3,19.0,0.0,0.3,,,,,,,,,,,0.0,0.11,0.03,303.0,73.0
2404,"Patata, hervida",79.39,0.0,6.84,15.62,0.0,1.07,1.8,8.33,47.5,0.2,0.68,3.5,15.92,413.25,2.38,0.03,1.31,7.25,0.08,0.05,0.0,0.0,0.19,12.15,0.0,0.24,,,,,,,,,,,0.0,0.11,0.05,313.0,75.0
2405,"Patata, prefrita, congelada",46.1,0.0,15.0,32.79,0.0,3.1,3.5,30.0,120.0,13.5,0.9,7.0,33.0,710.0,4.1,0.08,2.0,29.0,0.16,0.9,0.0,0.0,0.46,16.0,0.0,0.6,0.036,0.141,5.428,1.098,2.582,0.205,0.026,,,,6.7,4.9,1.2,1127.0,270.0
2406,Pepinillos en vinagre,91.7,0.0,30.0,2.6,0.0,0.2,1.2,6.0,30.0,0.1,1.6,0.0,11.0,110.0,1.04,0.022,0.0,960.0,0.003,0.16,13.0,0.0,0.38,1.0,0.0,0.3,,,,,,,,,,,0.002,0.04,0.03,66.0,16.0
2407,Pepino,95.7,0.0,19.0,2.0,0.0,0.23,0.8,13.0,23.0,0.1,0.3,0.3,12.0,150.0,0.7,0.02,0.8,3.0,0.02,0.09,2.0,0.0,0.04,5.0,0.0,0.1,,,,,,,,,,,0.0,0.0,0.0,50.0,12.0
2408,"Pimiento morrón, en conserva",91.7,0.0,9.0,5.2,0.0,1.1,1.5,11.0,26.0,0.4,0.3,0.4,14.0,180.0,1.19,0.03,0.3,70.0,0.01,0.9,375.0,0.0,0.31,81.0,0.0,0.2,,,,,,,,,,,0.013,0.2,0.1,123.0,30.0
2409,"Pimiento rojo, crudo",92.2,0.0,9.0,4.5,0.0,0.1,1.8,23.0,15.0,0.6,0.4,0.78,8.0,155.0,1.3,0.01,0.1,6.0,0.04,0.86,90.0,0.0,0.3,152.0,0.0,0.1,,,,,,,,,,,0.04,0.26,0.14,121.0,29.0
2410,"Pimiento, frito",93.8,0.0,11.76,3.63,0.0,0.77,1.4,16.25,24.5,0.2,0.49,0.0,13.23,205.8,0.88,0.03,0.0,3.92,0.04,0.78,59.06,0.0,0.19,88.43,0.0,0.2,,,,,,,,,,,0.01,0.1,0.04,84.0,20.0
2411,"Puerro, crudo y congelado",90.5,0.0,31.0,3.7,0.0,0.4,2.8,96.0,35.0,0.3,0.9,8.6,11.0,256.0,1.6,0.04,0.76,12.0,0.07,0.73,83.0,0.0,0.3,18.0,0.0,0.2,,,,,,,,,,,0.0,0.2,0.0,101.0,24.0
2413,"Puré de patata, en copos",6.42,0.0,89.0,78.65,0.0,7.583,6.05,24.0,310.0,0.8,2.4,2.6,69.0,1290.0,8.2,0.14,26.3,138.0,0.04,0.1,0.0,0.0,0.18,12.0,0.0,1.1,,,,,,,,,,,0.02,0.472,0.15,1506.0,361.0
2414,"Puré de patatas y champiñones, en copos",8.3,0.0,45.5,75.2,0.0,4.7,1.7,0.0,161.6,4.5,2.6,1.8,94.1,1885.9,10.3,0.17,5.9,1049.7,0.18,0.0,3.1,0.02,0.02,27.0,0.0,1.2,,,,,,,,,,,0.0,0.1,0.0,1620.0,389.0
2415,Rábano,94.8,0.0,20.0,2.6,0.0,0.3,1.2,50.0,18.0,0.3,0.8,1.2,7.0,243.0,0.6,0.04,2.0,12.0,0.03,0.0,2.0,0.0,0.1,23.0,0.0,0.2,,,,,,,,,,,0.0,0.0,0.0,66.0,16.0
2416,"Remolacha, en conserva",90.5,0.0,19.0,5.6,0.0,0.3,2.5,2.0,17.0,0.2,0.5,0.1,13.0,190.0,1.2,0.03,0.0,120.0,0.02,0.0,0.0,0.0,0.04,2.8,0.0,0.3,,,,,,,,,,,0.0,0.1,0.0,123.0,30.0
2417,Repollo,89.3,0.0,57.0,3.7,0.0,0.3,3.1,78.0,46.0,0.4,0.6,2.0,6.0,270.0,1.8,0.02,1.0,16.0,0.12,0.2,4.0,0.0,0.2,49.0,0.0,0.4,,,,,,,,,,,0.0,0.3,0.1,108.0,26.0
2418,Rúcula,91.71,0.0,160.0,3.65,0.0,0.305,1.6,97.0,52.0,0.66,1.46,,47.0,369.0,2.58,0.086,0.3,27.0,0.044,0.43,596.0,0.0,0.073,15.0,0.0,0.47,,,,,,,,,,,0.049,0.319,0.086,130.0,31.0
2419,Seta,91.4,0.0,9.0,4.0,0.0,4.6,2.5,23.0,74.0,0.3,1.0,3.0,14.0,325.0,1.8,0.41,9.0,5.0,0.1,0.12,0.0,0.0,0.1,4.0,0.0,0.1,,,,,,,,,,,0.0,0.17,0.07,110.0,26.0
2420,"Seta, plancha",92.6,0.0,5.88,0.39,0.0,2.98,1.7,28.6,78.4,0.49,0.59,2.94,8.82,313.6,1.76,0.26,8.82,4.9,0.07,0.12,0.0,0.0,0.14,0.68,0.0,0.39,,,,,,,,,,,0.0,0.3,0.1,55.0,13.0
2421,Tomate,93.9,0.0,11.0,3.5,0.0,0.8,1.1,29.0,22.0,0.1,0.5,2.2,10.0,236.0,0.9,0.04,0.99,18.0,0.06,0.89,82.0,0.0,0.1,19.0,0.0,0.2,,,0.027,0.01,0.038,0.122,0.001,,,,0.0,0.11,0.0,79.0,19.0
2422,"Tomate, asado",93.99,0.0,10.39,3.43,0.0,1.57,1.4,19.44,26.46,0.11,0.69,1.96,8.13,245.0,0.98,0.03,0.0,5.88,0.06,0.87,86.95,0.0,0.1,17.96,0.0,0.16,,,,,,,,,,,0.0,0.11,0.0,79.0,19.0
2423,"Tomate, maduro, pelado y triturado, enlatado",90.4,0.0,60.0,5.55,0.0,0.998,1.204,11.0,34.0,0.5,1.0,2.2,32.0,1160.0,2.3,0.058,0.6,590.0,0.093,0.83,207.0,0.0,0.18,9.0,0.0,0.27,,,,,,,,,,,0.077,0.202,0.071,152.0,36.0
2424,"Zanahoria, cruda",87.8,0.0,42.0,7.0,0.0,0.6,2.6,30.0,16.0,0.3,0.3,6.5,10.0,286.0,0.8,0.05,1.3,70.0,0.1,0.5,1346.0,0.0,0.2,7.0,0.0,0.2,,,,,,,,,,,0.02,0.12,0.05,144.0,34.0
2425,Agua de la red,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2426,"Agua mineral, mineralización debil",100.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2427,Aguardiente,67.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,986.0,237.0
2428,Licor de crema 15-17% vol.,52.3,12.0,16.5,20.9,0.04,0.75,0.0,2.0,34.9,14.8,0.0,0.0,1.8,17.4,0.0,0.06,0.0,80.0,0.01,0.5,180.7,0.08,0.01,0.2,0.0,0.2,,,,,,,,,,,3.8,0.6,8.0,1349.0,324.0
2429,Bebida energética,98.35,0.0,13.0,0.7,0.0,8.5,0.0,1.995,0.0,0.08,0.02,0.4,3.0,3.0,0.25,0.575,0.2,39.0,0.025,0.0,0.0,1.99,1.9,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,19.0,5.0
2430,Bebida isotónica,92.1,0.0,0.8,7.9,0.0,0.9,0.0,0.0,1.0,0.0,0.0,1.0,5.0,2.2,0.0,0.0,0.0,24.0,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,134.0,32.0
2431,"Cacao, en polvo, azucarado, bajo en calorías",13.0,0.0,40.0,67.1,6.0,1.08,0.8,15.0,210.0,8.1,4.96,3.1,208.0,550.0,9.8,1.4,16.7,200.0,0.267,0.43,0.0,0.0,0.318,0.0,0.0,3.44,,,,,,,,,,,2.56,0.25,4.47,1607.0,386.0
2432,"Café, en polvo, soluble",46.0,0.0,160.0,11.0,0.0,24.9,20.7,0.0,350.0,0.0,4.4,0.0,390.0,4000.0,18.5,0.11,0.0,41.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.5,,,,,,,,,,,0.041,0.2,0.19,502.0,120.0
2433,"Café, infusión",97.8,0.0,2.0,0.0,0.0,5.207,0.0,1.0,7.0,0.18,0.13,0.0,80.0,115.0,0.12,0.177,0.0,14.0,0.001,0.01,0.0,0.0,0.002,0.2,0.0,0.05,,,,,,,,,,,0.0,0.092,0.092,9.0,2.0
2434,"Café, infusión, descafeinado",97.8,0.0,2.0,0.0,0.0,5.207,0.0,1.0,7.0,0.18,0.13,0.0,80.0,115.0,0.12,0.177,0.0,14.0,0.001,0.01,0.0,0.0,0.002,0.2,0.0,0.05,,,,,,,,,,,0.0,0.092,0.092,9.0,2.0
2435,"Café, sucedáneo, soluble",3.3,0.0,250.0,80.9,0.0,17.47,0.1,0.0,450.0,3.4,2.0,0.0,244.0,1840.0,12.3,0.1,14.8,73.0,0.01,0.0,0.0,0.0,0.22,0.0,0.0,0.5,,,,,,,,,,,0.37,1.77,0.63,1710.0,410.0
2436,Cava,89.2,9.1,10.0,1.5,0.0,0.2,0.0,0.0,7.0,0.0,0.8,0.01,6.0,48.0,0.2,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,293.0,70.0
2437,Cerveza con alcohol,92.4,3.96,8.0,3.12,0.0,0.43,0.0,6.3,55.0,0.0,0.01,8.0,9.6,37.0,0.5,0.033,1.2,4.4,0.003,0.0,0.0,0.15,0.062,0.0,0.0,0.006,,,,,,,,,,,0.0,0.0,0.0,176.0,42.0
2438,Cerveza sin alcohol,93.9,0.33,5.0,5.4,0.0,0.7,0.0,15.0,20.0,0.0,0.02,1.0,7.7,40.0,0.375,0.0055,1.2,2.6,0.006,0.0,0.0,0.1,0.034,0.0,0.0,0.008,,,,,,,,,,,0.0,0.0,0.0,108.0,26.0
2439,"Cerveza, baja en alcohol",97.7,3.5,10.0,2.1,0.0,0.7,0.0,3.0,20.0,0.0,0.0,1.0,6.0,34.0,0.2,0.02,0.0,7.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,141.0,34.0
2440,Cubata,82.65,11.4,2.8,7.35,0.0,0.0,0.0,0.0,8.5,0.0,0.03,0.0,1.6,0.6,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,456.0,109.0
